case_id,case_family_id,query_style,query,current_context,activity_context,available_minutes,task_id,task_title,task_domain,task_contexts,task_estimated_minutes,draft_label,draft_reason,evidence_chunk_ids,reviewer_decision,reviewer_label,reviewer_notes
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-SLEEP-003,周末起床时间别偏太多,sleep,home,1,invalid,sleep_context_mismatch,KC-SRC-008-007|KC-SRC-001-006,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-SLEEP-004,夜间减少高亮电子屏暴露,sleep,home|bedroom,5,invalid,time_constraint,KC-SRC-008-002B|KC-SRC-001-007,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-SLEEP-005,睡觉时关闭夜灯,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-SLEEP-006,夜间把卧室光线挡暗一些,sleep,home|bedroom,2,invalid,time_constraint,KC-SRC-008-002B,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-OUT-001,读写后的户外休息,outdoor,school|home|outdoor,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-REC-001,读写后的轻微活动,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-REC-002,远眺加轻微活动的组合休息,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-BREAK-001,连续读写后的远眺休息,study_break,home|school|study_space,10,invalid,context_mismatch,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-BREAK-002,电子学习后的离屏远眺,study_break,home|school|study_space,10,invalid,context_mismatch,KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-BREAK-003,连续读写后的纯休息,study_break,home|school|study_space,10,invalid,context_mismatch,KC-SRC-003-003,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-BREAK-004,课间离开座位活动,study_break,school,10,invalid,context_mismatch,KC-SRC-008-004,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-SED-001,写作业久坐后的起身活动,sedentary,home|school|study_space,10,invalid,context_mismatch,KC-SRC-007-003,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-SED-002,娱乐久坐后的起身活动,sedentary,home,10,invalid,context_mismatch,KC-SRC-007-003,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-EYE-001,读写姿势快速复位,eye_health,home|school|study_space,1,invalid,context_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-EYE-002,停止躺着看书或看屏幕,eye_health,home|school|study_space,1,invalid,context_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-EYE-003,移动场景先暂停阅读,eye_health,commute|home|school,1,invalid,semantic_mismatch,KC-SRC-003-002,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-EYE-004,换到合适光线再读写,eye_health,home|school|study_space,2,invalid,context_mismatch,KC-SRC-003-002,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-EYE-005,检查电脑观看距离,eye_health,home|school|study_space,1,invalid,context_mismatch,KC-SRC-008-002A,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-EYE-006,检查手机观看距离,eye_health,home|school|commute|study_space,1,preferred,状态为停稳候车区看手机且手机离眼近，触发'使用手机'，execution_contexts含commute。,KC-SRC-008-002A,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-EYE-007,晚间学习同时开台灯和顶灯,eye_health,home,1,invalid,context_mismatch,KC-SRC-008-002A,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-EYE-008,有条件时选择更大屏幕学习,eye_health,home|school|study_space,1,invalid,context_mismatch,KC-SRC-008-002A,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-SLEEP-001,睡前停止玩手机和电子产品,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-007|KC-SRC-008-002B,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-SLEEP-002,今晚按平时固定时间睡觉,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-006|KC-SRC-007-004,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-SLEEP-003,周末起床时间别偏太多,sleep,home,1,invalid,sleep_context_mismatch,KC-SRC-008-007|KC-SRC-001-006,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-SLEEP-004,夜间减少高亮电子屏暴露,sleep,home|bedroom,5,invalid,sleep_context_mismatch,KC-SRC-008-002B|KC-SRC-001-007,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-SLEEP-005,睡觉时关闭夜灯,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-SLEEP-006,夜间把卧室光线挡暗一些,sleep,home|bedroom,2,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-OUT-001,读写后的户外休息,outdoor,school|home|outdoor,10,invalid,environment_mismatch,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-REC-001,读写后的轻微活动,light_recovery,home|school|study_space,10,invalid,context_mismatch,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-014,TGF-014,problem_specific,我在停稳的候车区看手机，发现手机拿得离眼睛很近，现在应该先处理什么？,commute,screen,1,MT-REC-002,远眺加轻微活动的组合休息,light_recovery,home|school|study_space,10,invalid,context_mismatch,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-BREAK-001,连续读写后的远眺休息,study_break,home|school|study_space,10,invalid,safety_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-BREAK-002,电子学习后的离屏远眺,study_break,home|school|study_space,10,invalid,safety_constraint,KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-BREAK-003,连续读写后的纯休息,study_break,home|school|study_space,10,invalid,safety_constraint,KC-SRC-003-003,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-BREAK-004,课间离开座位活动,study_break,school,10,invalid,safety_constraint,KC-SRC-008-004,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-SED-001,写作业久坐后的起身活动,sedentary,home|school|study_space,10,invalid,safety_constraint,KC-SRC-007-003,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-SED-002,娱乐久坐后的起身活动,sedentary,home,10,invalid,safety_constraint,KC-SRC-007-003,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-EYE-001,读写姿势快速复位,eye_health,home|school|study_space,1,invalid,safety_constraint,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-EYE-002,停止躺着看书或看屏幕,eye_health,home|school|study_space,1,invalid,safety_constraint,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-EYE-003,移动场景先暂停阅读,eye_health,commute|home|school,1,preferred,unstable_environment=true，状态为晃动车厢内看纸质资料，触发'晃动车厢内阅读/看屏幕'，execution_contexts含commute。,KC-SRC-003-002,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-EYE-004,换到合适光线再读写,eye_health,home|school|study_space,2,invalid,safety_constraint,KC-SRC-003-002,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-EYE-005,检查电脑观看距离,eye_health,home|school|study_space,1,invalid,safety_constraint,KC-SRC-008-002A,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-EYE-006,检查手机观看距离,eye_health,home|school|commute|study_space,1,invalid,safety_constraint,KC-SRC-008-002A,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-EYE-007,晚间学习同时开台灯和顶灯,eye_health,home,1,invalid,safety_constraint,KC-SRC-008-002A,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-EYE-008,有条件时选择更大屏幕学习,eye_health,home|school|study_space,1,invalid,safety_constraint,KC-SRC-008-002A,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-SLEEP-001,睡前停止玩手机和电子产品,sleep,home|bedroom,1,invalid,safety_constraint,KC-SRC-001-007|KC-SRC-008-002B,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-SLEEP-002,今晚按平时固定时间睡觉,sleep,home|bedroom,1,invalid,safety_constraint,KC-SRC-001-006|KC-SRC-007-004,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-SLEEP-003,周末起床时间别偏太多,sleep,home,1,invalid,safety_constraint,KC-SRC-008-007|KC-SRC-001-006,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-SLEEP-004,夜间减少高亮电子屏暴露,sleep,home|bedroom,5,invalid,safety_constraint,KC-SRC-008-002B|KC-SRC-001-007,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-SLEEP-005,睡觉时关闭夜灯,sleep,home|bedroom,1,invalid,safety_constraint,KC-SRC-008-002B,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-SLEEP-006,夜间把卧室光线挡暗一些,sleep,home|bedroom,2,invalid,safety_constraint,KC-SRC-008-002B,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-OUT-001,读写后的户外休息,outdoor,school|home|outdoor,10,invalid,safety_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-REC-001,读写后的轻微活动,light_recovery,home|school|study_space,10,invalid,safety_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-015,TGF-015,state_only,公交车正在行驶而且车厢有些晃，我还在看纸质资料，现在应该先做什么？,commute,reading,1,MT-REC-002,远眺加轻微活动的组合休息,light_recovery,home|school|study_space,10,invalid,safety_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-BREAK-001,连续读写后的远眺休息,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-BREAK-002,电子学习后的离屏远眺,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-BREAK-003,连续读写后的纯休息,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-BREAK-004,课间离开座位活动,study_break,school,10,invalid,context_mismatch,KC-SRC-008-004,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-SED-001,写作业久坐后的起身活动,sedentary,home|school|study_space,10,invalid,time_constraint,KC-SRC-007-003,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-SED-002,娱乐久坐后的起身活动,sedentary,home,10,invalid,time_constraint,KC-SRC-007-003,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-EYE-001,读写姿势快速复位,eye_health,home|school|study_space,1,invalid,semantic_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-EYE-002,停止躺着看书或看屏幕,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-EYE-003,移动场景先暂停阅读,eye_health,commute|home|school,1,invalid,activity_mismatch,KC-SRC-003-002,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-EYE-004,换到合适光线再读写,eye_health,home|school|study_space,2,invalid,time_constraint,KC-SRC-003-002,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-EYE-005,检查电脑观看距离,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-EYE-006,检查手机观看距离,eye_health,home|school|commute|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-EYE-007,晚间学习同时开台灯和顶灯,eye_health,home,1,preferred,状态为晚间在家写作业且仅开台灯，触发'晚间在家学习且仅使用台灯'，execution_contexts=home，1分钟匹配。,KC-SRC-008-002A,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-EYE-008,有条件时选择更大屏幕学习,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-SLEEP-001,睡前停止玩手机和电子产品,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-007|KC-SRC-008-002B,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-SLEEP-002,今晚按平时固定时间睡觉,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-006|KC-SRC-007-004,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-SLEEP-003,周末起床时间别偏太多,sleep,home,1,invalid,sleep_context_mismatch,KC-SRC-008-007|KC-SRC-001-006,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-SLEEP-004,夜间减少高亮电子屏暴露,sleep,home|bedroom,5,invalid,time_constraint,KC-SRC-008-002B|KC-SRC-001-007,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-SLEEP-005,睡觉时关闭夜灯,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-SLEEP-006,夜间把卧室光线挡暗一些,sleep,home|bedroom,2,invalid,time_constraint,KC-SRC-008-002B,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-OUT-001,读写后的户外休息,outdoor,school|home|outdoor,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-REC-001,读写后的轻微活动,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-016,TGF-016,problem_specific,晚上在家写作业，现在只开着台灯，房间顶灯没有开。继续学习前应该先处理什么？,home,writing,1,MT-REC-002,远眺加轻微活动的组合休息,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-BREAK-001,连续读写后的远眺休息,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-BREAK-002,电子学习后的离屏远眺,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-BREAK-003,连续读写后的纯休息,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-BREAK-004,课间离开座位活动,study_break,school,10,invalid,time_constraint,KC-SRC-008-004,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-SED-001,写作业久坐后的起身活动,sedentary,home|school|study_space,10,invalid,time_constraint,KC-SRC-007-003,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-SED-002,娱乐久坐后的起身活动,sedentary,home,10,invalid,context_mismatch,KC-SRC-007-003,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-EYE-001,读写姿势快速复位,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-EYE-002,停止躺着看书或看屏幕,eye_health,home|school|study_space,1,invalid,semantic_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-EYE-003,移动场景先暂停阅读,eye_health,commute|home|school,1,invalid,semantic_mismatch,KC-SRC-003-002,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-EYE-004,换到合适光线再读写,eye_health,home|school|study_space,2,invalid,time_constraint,KC-SRC-003-002,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-EYE-005,检查电脑观看距离,eye_health,home|school|study_space,1,invalid,semantic_mismatch,KC-SRC-008-002A,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-EYE-006,检查手机观看距离,eye_health,home|school|commute|study_space,1,invalid,semantic_mismatch,KC-SRC-008-002A,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-EYE-007,晚间学习同时开台灯和顶灯,eye_health,home,1,invalid,context_mismatch,KC-SRC-008-002A,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-EYE-008,有条件时选择更大屏幕学习,eye_health,home|school|study_space,1,preferred,状态为准备网络学习且手边有手机和平板可选，触发'网络学习前且已有多种设备可选'，execution_contexts含school。,KC-SRC-008-002A,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-SLEEP-001,睡前停止玩手机和电子产品,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-007|KC-SRC-008-002B,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-SLEEP-002,今晚按平时固定时间睡觉,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-006|KC-SRC-007-004,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-SLEEP-003,周末起床时间别偏太多,sleep,home,1,invalid,sleep_context_mismatch,KC-SRC-008-007|KC-SRC-001-006,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-SLEEP-004,夜间减少高亮电子屏暴露,sleep,home|bedroom,5,invalid,sleep_context_mismatch,KC-SRC-008-002B|KC-SRC-001-007,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-SLEEP-005,睡觉时关闭夜灯,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-SLEEP-006,夜间把卧室光线挡暗一些,sleep,home|bedroom,2,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-OUT-001,读写后的户外休息,outdoor,school|home|outdoor,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-REC-001,读写后的轻微活动,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-017,TGF-017,problem_specific,在学校准备开始网络学习，手边同时有手机和平板，其他条件差不多，应该优先用哪个？,school,screen,1,MT-REC-002,远眺加轻微活动的组合休息,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-018,TGF-018,state_only,已经准备睡觉了，但我还在卧室刷手机，接下来怎么做比较合适？,bedroom,screen,5,MT-BREAK-001,连续读写后的远眺休息,study_break,home|school|study_space,10,invalid,sleep_context_mismatch,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-018,TGF-018,state_only,已经准备睡觉了，但我还在卧室刷手机，接下来怎么做比较合适？,bedroom,screen,5,MT-BREAK-002,电子学习后的离屏远眺,study_break,home|school|study_space,10,invalid,sleep_context_mismatch,KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002,,,
TRG-018,TGF-018,state_only,已经准备睡觉了，但我还在卧室刷手机，接下来怎么做比较合适？,bedroom,screen,5,MT-BREAK-003,连续读写后的纯休息,study_break,home|school|study_space,10,invalid,sleep_context_mismatch,KC-SRC-003-003,,,
TRG-018,TGF-018,state_only,已经准备睡觉了，但我还在卧室刷手机，接下来怎么做比较合适？,bedroom,screen,5,MT-BREAK-004,课间离开座位活动,study_break,school,10,invalid,sleep_context_mismatch,KC-SRC-008-004,,,
