"case_id","case_family_id","query","current_context","activity_context","available_minutes","task_id","task_title","task_domain","task_contexts","task_estimated_minutes","draft_label","draft_reason","evidence_chunk_ids","human_decision","human_label","human_notes"
"TRG-018","TGF-L-BEDTIME-PHONE","已经准备睡觉了，但还在卧室刷手机，想把电子设备使用停下来。","bedroom","screen","5","MT-REC-002","远眺加轻微活动的组合休息","light_recovery","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-BREAK-001","连续读写后的远眺休息","study_break","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=5","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-BREAK-002","电子学习后的离屏远眺","study_break","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=5","KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-BREAK-003","连续读写后的纯休息","study_break","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=5","KC-SRC-003-003","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-BREAK-004","课间离开座位活动","study_break","school","10","invalid","context_mismatch: formal execution_contexts=school does not include home","KC-SRC-008-004","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-SED-001","写作业久坐后的起身活动","sedentary","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=5","KC-SRC-007-003","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-SED-002","娱乐久坐后的起身活动","sedentary","home","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=5","KC-SRC-007-003","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-EYE-001","读写姿势快速复位","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-EYE-002","停止躺着看书或看屏幕","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-EYE-003","移动场景先暂停阅读","eye_health","commute|home|school","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-EYE-004","换到合适光线再读写","eye_health","home|school|study_space","2","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-EYE-005","检查电脑观看距离","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-EYE-006","检查手机观看距离","eye_health","home|school|commute|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-EYE-007","晚间学习同时开台灯和顶灯","eye_health","home","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-EYE-008","有条件时选择更大屏幕学习","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-SLEEP-001","睡前停止玩手机和电子产品","sleep","home|bedroom","1","acceptable","把设备完全放下也合理，但请求首先表达的是减少高亮屏暴露。","KC-SRC-001-007|KC-SRC-008-002B","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-SLEEP-002","今晚按平时固定时间睡觉","sleep","home|bedroom","1","invalid","activity_mismatch: formal trigger/context_tags do not match screen need","KC-SRC-001-006|KC-SRC-007-004","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-SLEEP-003","周末起床时间别偏太多","sleep","home","1","invalid","activity_mismatch: formal trigger/context_tags do not match screen need","KC-SRC-008-007|KC-SRC-001-006","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-SLEEP-004","夜间减少高亮电子屏暴露","sleep","home|bedroom","5","preferred","临近睡觉仍使用高亮电子屏并有5分钟，直接匹配减少暴露任务。","KC-SRC-008-002B|KC-SRC-001-007","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-SLEEP-005","睡觉时关闭夜灯","sleep","home|bedroom","1","invalid","activity_mismatch: formal trigger/context_tags do not match screen need","KC-SRC-008-002B","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-SLEEP-006","夜间把卧室光线挡暗一些","sleep","home|bedroom","2","invalid","activity_mismatch: formal trigger/context_tags do not match screen need","KC-SRC-008-002B","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-OUT-001","读写后的户外休息","outdoor","school|home|outdoor","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=5","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-REC-001","读写后的轻微活动","light_recovery","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=5","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-019","TGF-L-BRIGHT-SCREEN","离睡觉时间很近了，我还在看高亮平板，想先减少这几分钟的亮屏暴露。","home","screen","5","MT-REC-002","远眺加轻微活动的组合休息","light_recovery","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=5","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-BREAK-001","连续读写后的远眺休息","study_break","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-BREAK-002","电子学习后的离屏远眺","study_break","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-BREAK-003","连续读写后的纯休息","study_break","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-003","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-BREAK-004","课间离开座位活动","study_break","school","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-004","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-SED-001","写作业久坐后的起身活动","sedentary","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-007-003","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-SED-002","娱乐久坐后的起身活动","sedentary","home","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-007-003","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-EYE-001","读写姿势快速复位","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-EYE-002","停止躺着看书或看屏幕","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-EYE-003","移动场景先暂停阅读","eye_health","commute|home|school","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-EYE-004","换到合适光线再读写","eye_health","home|school|study_space","2","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-EYE-005","检查电脑观看距离","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-EYE-006","检查手机观看距离","eye_health","home|school|commute|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-EYE-007","晚间学习同时开台灯和顶灯","eye_health","home","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-EYE-008","有条件时选择更大屏幕学习","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-SLEEP-001","睡前停止玩手机和电子产品","sleep","home|bedroom","1","invalid","semantic_mismatch: formal trigger and applicability do not answer this scenario's information need","KC-SRC-001-007|KC-SRC-008-002B","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-SLEEP-002","今晚按平时固定时间睡觉","sleep","home|bedroom","1","preferred","临近通常睡眠时间且不因普通学习继续推迟，完全匹配正式任务语义。","KC-SRC-001-006|KC-SRC-007-004","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-SLEEP-003","周末起床时间别偏太多","sleep","home","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-007|KC-SRC-001-006","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-SLEEP-004","夜间减少高亮电子屏暴露","sleep","home|bedroom","5","invalid","time_constraint: estimated_minutes=5 exceeds available_minutes=1","KC-SRC-008-002B|KC-SRC-001-007","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-SLEEP-005","睡觉时关闭夜灯","sleep","home|bedroom","1","invalid","semantic_mismatch: formal trigger and applicability do not answer this scenario's information need","KC-SRC-008-002B","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-SLEEP-006","夜间把卧室光线挡暗一些","sleep","home|bedroom","2","invalid","time_constraint: estimated_minutes=2 exceeds available_minutes=1","KC-SRC-008-002B","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-OUT-001","读写后的户外休息","outdoor","school|home|outdoor","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-REC-001","读写后的轻微活动","light_recovery","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-020","TGF-M-FIXED-BEDTIME","已经到我平时睡觉的时间了，今晚想按固定时间上床，不再把普通学习往后拖。","bedroom","other","1","MT-REC-002","远眺加轻微活动的组合休息","light_recovery","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-BREAK-001","连续读写后的远眺休息","study_break","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-BREAK-002","电子学习后的离屏远眺","study_break","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-BREAK-003","连续读写后的纯休息","study_break","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-BREAK-004","课间离开座位活动","study_break","school","10","invalid","context_mismatch: formal execution_contexts=school does not include home","KC-SRC-008-004","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-SED-001","写作业久坐后的起身活动","sedentary","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-007-003","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-SED-002","娱乐久坐后的起身活动","sedentary","home","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-007-003","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-EYE-001","读写姿势快速复位","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-EYE-002","停止躺着看书或看屏幕","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-EYE-003","移动场景先暂停阅读","eye_health","commute|home|school","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-EYE-004","换到合适光线再读写","eye_health","home|school|study_space","2","invalid","time_constraint: estimated_minutes=2 exceeds available_minutes=1","KC-SRC-003-002","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-EYE-005","检查电脑观看距离","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-EYE-006","检查手机观看距离","eye_health","home|school|commute|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-EYE-007","晚间学习同时开台灯和顶灯","eye_health","home","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-EYE-008","有条件时选择更大屏幕学习","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-SLEEP-001","睡前停止玩手机和电子产品","sleep","home|bedroom","1","invalid","semantic_mismatch: formal trigger and applicability do not answer this scenario's information need","KC-SRC-001-007|KC-SRC-008-002B","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-SLEEP-002","今晚按平时固定时间睡觉","sleep","home|bedroom","1","invalid","semantic_mismatch: formal trigger and applicability do not answer this scenario's information need","KC-SRC-001-006|KC-SRC-007-004","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-SLEEP-003","周末起床时间别偏太多","sleep","home","1","preferred","安排周末起床时间并控制与上学日差异不超过1小时，与任务直接对应。","KC-SRC-008-007|KC-SRC-001-006","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-SLEEP-004","夜间减少高亮电子屏暴露","sleep","home|bedroom","5","invalid","time_constraint: estimated_minutes=5 exceeds available_minutes=1","KC-SRC-008-002B|KC-SRC-001-007","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-SLEEP-005","睡觉时关闭夜灯","sleep","home|bedroom","1","invalid","semantic_mismatch: formal trigger and applicability do not answer this scenario's information need","KC-SRC-008-002B","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-SLEEP-006","夜间把卧室光线挡暗一些","sleep","home|bedroom","2","invalid","time_constraint: estimated_minutes=2 exceeds available_minutes=1","KC-SRC-008-002B","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-OUT-001","读写后的户外休息","outdoor","school|home|outdoor","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-REC-001","读写后的轻微活动","light_recovery","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-021","TGF-N-WEEKEND-WAKE","正在安排周末起床时间，想让它和上学日相比不要偏差太大。","home","other","1","MT-REC-002","远眺加轻微活动的组合休息","light_recovery","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-BREAK-001","连续读写后的远眺休息","study_break","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-BREAK-002","电子学习后的离屏远眺","study_break","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-BREAK-003","连续读写后的纯休息","study_break","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-003","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-BREAK-004","课间离开座位活动","study_break","school","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-004","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-SED-001","写作业久坐后的起身活动","sedentary","home|school|study_space","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-007-003","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-SED-002","娱乐久坐后的起身活动","sedentary","home","10","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-007-003","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-EYE-001","读写姿势快速复位","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-EYE-002","停止躺着看书或看屏幕","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-EYE-003","移动场景先暂停阅读","eye_health","commute|home|school","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-EYE-004","换到合适光线再读写","eye_health","home|school|study_space","2","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-003-002","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-EYE-005","检查电脑观看距离","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-EYE-006","检查手机观看距离","eye_health","home|school|commute|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-EYE-007","晚间学习同时开台灯和顶灯","eye_health","home","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-EYE-008","有条件时选择更大屏幕学习","eye_health","home|school|study_space","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002A","","",""
"TRG-022","TGF-O-NIGHT-LIGHT","准备在卧室睡觉，夜灯还开着，也没有其他安全需要，想把环境调暗。","bedroom","other","1","MT-SLEEP-001","睡前停止玩手机和电子产品","sleep","home|bedroom","1","invalid","semantic_mismatch: formal trigger and applicability do not answer this scenario's information need","KC-SRC-001-007|KC-SRC-008-002B","","",""
